"UNITID","ADM_RATE","HIGHDEG","PREDDEG","WOMENONLY","UGDS","UGDS_WOMEN","SATMT25","SATMT75","SATMTMID","PCIP42","PCIP45","PCIP26","PCIP11","PCIP29","PCIP41","PCIP40","PCIP27","PCIP14","PCIP15","WOMEN_TOTAL","ENG_DEG_PCNT","MATH_DEG_PCNT","SCIENCE_DEG_PCNT","TECH_DEG_PCNT","STEM_DEG_PCNT","STEM_DEG_TOTAL","STEM_DEG_WOMEN","MN_EARN_WNE_MALE0_P6","COUNT_WNE_MALE0_P6"
"165671",0.693,"4",3,0,1967,0.7331,605,590,540,0.1752,0.0897,0.1368,0,0,0,0.0064,0.0171,0,0,1442,0,0.0171,0.4081,0,0.4252,836,418,36900,435
"165820",0.7231,"4",3,0,4134,0.5597,573,560,510,0.0384,0.0225,0.0344,0.0265,0,0,0.004,0.0079,0,0.0371,2314,0.0371,0.0079,0.0993,0.0265,0.1708,706,353,34600,615
"165866",0.6226,"4",3,0,4329,0.6426,573,550,505,0.1245,0.1572,0.0327,0.0226,0,0,0.0164,0.0151,0,0,2782,0,0.0151,0.3308,0.0226,0.3685,1595,798,33200,670
"165936",0.8837,"4",3,0,1703,0.6148,620,640,575,0.0754,0.0918,0.1049,0.0197,0,0,0.0328,0.0197,0,0,1047,0,0.0197,0.3049,0.0197,0.3443,586,293,28400,225
"166027",0.0596,"4",3,0,7236,0.4754,770,800,755,0.0487,0.3481,0.1346,0.0482,0,0,0.0504,0.0712,0.0416,0,3440,0.0416,0.0712,0.5818,0.0482,0.7428,5375,2688,83900,1032
"166391",0.7632,"4",3,0,1727,0.6474,559,540,490,0.0638,0.0547,0,0,0,0,0,0.0061,0,0,1118,0,0.0061,0.1185,0,0.1246,215,108,34000,382
"166452",0.7149,"4",3,0,1727,0.7829,585,580,525,0.2185,0.0105,0.0063,0,0,0,0,0,0,0,1352,0,0,0.2353,0,0.2353,406,203,28500,447
"166513",0.6201,"4",3,0,12190,0.38,650,640,590,0.0794,0.026,0.0395,0.1256,0,0,0.0202,0.0109,0.1441,0.0164,4632,0.1605,0.0109,0.1651,0.1256,0.4621,5633,2816,38100,986
"166629",0.6139,"4",3,0,21864,0.4892,665,670,620,0.0834,0.1022,0.1013,0.0171,0,0,0.0132,0.0151,0.0646,0,10696,0.0646,0.0151,0.3001,0.0171,0.3969,8678,4339,38000,3002
"166638",0.7077,"4",3,0,12108,0.5533,605,580,535,0.1059,0.1173,0.0639,0.0336,0,0,0.0097,0.0055,0,0,6699,0,0.0055,0.2968,0.0336,0.3359,4067,2034,38900,1553
"166656",0.8401,"4",3,0,3944,0.6864,610,620,560,0.0144,0,0.0155,0,0,0,0,0,0,0,2707,0,0,0.0299,0,0.0299,118,59,86200,786
"166674",0.7294,"4",3,0,1781,0.703,573,580,520,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,0,28900,349
"166683",0.0788,"4",3,0,4476,0.4576,800,800,770,0,0.0236,0.1019,0.2274,0,0,0.0849,0.0708,0.3877,0,2048,0.3877,0.0708,0.2104,0.2274,0.8963,4012,2006,86800,323
"166948",0.6849,"4",3,0,1290,0.6628,505,490,440,0.0523,0,0.0209,0,0,0,0,0,0,0,855,0,0,0.0732,0,0.0732,94,47,33300,403
"167288",0.7227,"4",3,0,1517,0.6256,545,530,480,0.123,0.131,0.0722,0.0214,0,0,0.008,0.016,0,0,949,0,0.016,0.3342,0.0214,0.3716,564,282,26600,309
"167358",0.3222,"4",3,0,13492,0.505,745,760,720,0.0477,0.1144,0.0769,0.0292,0,0,0.013,0.0083,0.1491,3e-04,6813,0.1494,0.0083,0.252,0.0292,0.4389,5922,2961,50400,2205
"167394",0.7897,"4",3,0,1336,0.7635,545,530,480,0.0477,0.0151,0.0226,0.0151,0,0,0.0025,0.0025,0,0,1020,0,0.0025,0.0879,0.0151,0.1055,141,70,45500,269
"167729",0.7057,"4",3,0,7180,0.6085,565,540,494,0.091,0.0445,0.0519,0.0155,0,0,0.0142,0.0061,0,0,4369,0,0.0061,0.2016,0.0155,0.2232,1603,802,35400,1221
"167899",0.7087,"4",3,0,2136,0.4822,573,600,530,0.0624,0.0057,0.0378,0.0057,0,0,0,0.0095,0,0,1030,0,0.0095,0.1059,0.0057,0.1211,259,130,38300,835
"167987",0.7682,"4",3,0,7185,0.4767,585,570,520,0.0817,0.123,0.0358,0.0195,0,0,0.0132,0.0101,0.0973,0,3425,0.0973,0.0101,0.2537,0.0195,0.3806,2735,1368,35900,1283
"168005",0.8391,"4",3,0,5274,0.5525,573,590,525,0.0738,0.1475,0.0532,0.019,0,0,0.003,0.0023,0.0046,0,2914,0.0046,0.0023,0.2775,0.019,0.3034,1600,800,37600,1096
"168148",0.1724,"4",3,0,5143,0.5044,745,760,720,0.0871,0.3276,0.0835,0.031,0,0,0.023,0.0166,0.1109,0,2594,0.1109,0.0166,0.5212,0.031,0.6797,3496,1748,56900,469
"168227",0.8264,"4",3,0,4295,0.1891,645,630,580,0,0,0,0.0957,0,0,0,0,0.0773,0.2896,812,0.3669,0,0,0.0957,0.4626,1987,994,38900,249
"168254",0.8015,"4",3,0,2722,0.3979,610,600,550,0.0963,0.0249,0.0432,0.0299,0,0,0.0066,0.0133,0.1545,0,1083,0.1545,0.0133,0.171,0.0299,0.3687,1004,502,37900,341
"168263",0.7456,"4",3,0,5429,0.532,573,550,505,0.0919,0.024,0.0344,0.0224,0,0,0.0056,0.0136,0,0,2888,0,0.0136,0.1559,0.0224,0.1919,1042,521,31400,869
"168342",0.1932,"4",3,0,2019,0.5077,740,770,720,0.0612,0.2467,0.1071,0.0344,0,0,0.0956,0.0497,0,0,1025,0,0.0497,0.5106,0.0344,0.5947,1201,600,36100,112
"168430",0.613,"4",3,0,5063,0.5957,567,560,505,0.1187,0.0558,0.0659,0.0193,0,0,0.0294,0.0061,0,0,3016,0,0.0061,0.2698,0.0193,0.2952,1495,748,36300,690
"168528",0.6189,"4",3,0,1570,0.4752,567,530,490,0.0381,0.0444,0.1016,0,0,0,0.019,0.0095,0,0,746,0,0.0095,0.2031,0,0.2126,334,167,29800,186
"168546",0.6079,"3",3,0,1249,0.4948,633,640,580,0.093,0.1761,0.206,0,0,0,0.0797,0.0066,0,0,618,0,0.0066,0.5548,0,0.5614,701,350,32200,153
"168591",0.7198,"3",3,0,1362,0.5455,568,555,504,0.0671,0.0601,0.1025,0.0071,0,0,0.0283,0.0459,0,0,743,0,0.0459,0.258,0.0071,0.311,424,212,31300,169
"168740",0.3688,"4",3,0,1629,0.5617,585,600,535,0.0556,0.0152,0.101,0.0101,0,0,0.0051,0.0051,0.0328,0.0076,915,0.0404,0.0051,0.1769,0.0101,0.2325,379,190,31700,187
"169080",0.7314,"4",3,0,3825,0.5493,645,660,595,0.0434,0.0657,0.0869,0.0164,0,0,0.0235,0.0141,0.0669,0,2101,0.0669,0.0141,0.2195,0.0164,0.3169,1212,606,30800,504
"169248",0.6927,"4",3,0,20297,0.5618,585,593,532,0.0672,0.0625,0.0557,0.0181,0,0,0.012,0.0064,0.0071,0.0194,11403,0.0265,0.0064,0.1974,0.0181,0.2484,5042,2521,31300,2899
"169716",0.6906,"4",3,0,2677,0.6552,613,670,587,0.0328,0.0269,0.0878,0.0035,0,0,0.0059,0.0059,0.0328,0,1754,0.0328,0.0059,0.1534,0.0035,0.1956,524,262,44000,518
"169798",0.6887,"4",3,0,17723,0.5871,567,560,505,0.0677,0.0708,0.0326,0.0083,0,0,0.0126,0.0058,0.0012,0.0262,10405,0.0274,0.0058,0.1837,0.0083,0.2252,3991,1996,30100,2307
"169983",0.7164,"4",3,0,1689,0.1841,680,660,625,0,0,0.0119,0.0685,0,0,0.0238,0.0327,0.8333,0,311,0.8333,0.0327,0.0357,0.0685,0.9702,1639,820,62600,87
"170037",0.6884,"4",3,0,2020,0.6109,579,580,522,0.1062,0,0.0116,0,0,0,0,0.0039,0,0,1234,0,0.0039,0.1178,0,0.1217,246,123,28900,422
"170082",0.8043,"4",3,0,21561,0.5843,605,615,553,0.0612,0.0687,0.0275,0.0233,0,0,0.0142,0.0265,0.0158,0.0049,12598,0.0207,0.0265,0.1716,0.0233,0.2421,5220,2610,32200,3215
"170301",0.7741,"3",3,0,3312,0.6042,645,650,590,0.0981,0.0462,0.0837,0.0144,0,0,0.0519,0.0072,0.0332,0,2001,0.0332,0.0072,0.2799,0.0144,0.3347,1109,554,32200,421
"170532",0.6965,"3",3,0,1431,0.5646,658,690,620,0.101,0.1986,0.1463,0.0244,0,0,0.1463,0.0418,0,0,808,0,0.0418,0.5922,0.0244,0.6584,942,471,30400,123
"170639",0.9109,"4",3,0,2213,0.5133,585,540,505,0.0172,0.0219,0.0422,0.0219,0,0,0.0313,0.0031,0.0438,0.0047,1136,0.0485,0.0031,0.1126,0.0219,0.1861,412,206,27800,455
"170675",0.5742,"4",3,0,2798,0.2387,650,650,595,0.0073,0,0.0073,0.0829,0,0,0.0122,0.0024,0.2463,0.122,668,0.3683,0.0024,0.0268,0.0829,0.4804,1344,672,34900,155
"170806",0.5859,"4",3,0,2841,0.6874,545,600,515,0.0248,0.0124,0.0341,0.001,0,0,0.001,0.0031,0,0.0021,1953,0.0021,0.0031,0.0723,0.001,0.0785,223,112,35800,572
"170967",0.4059,"4",3,0,976,0.583,570,493,476,0.1954,0,0.0115,0,0,0,0,0,0,0,569,0,0,0.2069,0,0.2069,202,101,26200,246
"170976",0.3224,"4",3,0,28217,0.4916,735,760,710,0.0979,0.1279,0.1019,0.0444,0,0,0.013,0.0257,0.181,0,13871,0.181,0.0257,0.3407,0.0444,0.5918,16699,8350,48400,2383
"171100",0.6609,"4",3,0,38395,0.5025,650,690,615,0.0462,0.1104,0.1002,0.0099,0,0,0.0162,0.012,0.0613,0.0228,19293,0.0841,0.012,0.273,0.0099,0.379,14552,7276,38400,3961
"171128",0.755,"4",3,0,5576,0.2523,665,680,625,0.0136,0.0164,0.0428,0.0628,0,0,0.0255,0.0118,0.5823,0.0373,1407,0.6196,0.0118,0.0983,0.0628,0.7925,4419,2210,39200,302
"171137",0.6267,"4",3,0,6906,0.492,643,658,591,0.1056,0.0871,0.0987,0.0432,0,0,0.0146,0.0146,0.1195,0,3398,0.1195,0.0146,0.306,0.0432,0.4833,3338,1669,32400,742
"171146",0.7864,"4",3,0,6565,0.5994,643,680,602,0.0711,0.0273,0.0703,0.0364,0,0,0.0066,0.0025,0.0141,0,3935,0.0141,0.0025,0.1753,0.0364,0.2283,1499,750,35500,884
"171492",0.6947,"4",3,0,2808,0.4352,528,510,465,0,0,0,0.0247,0,0,0,0,0,0,1222,0,0,0,0.0247,0.0247,69,34,41500,1034
"171599",0.6143,"4",3,0,945,0.3905,510,500,450,0.0347,0.0446,0.1337,0.005,0,0,0.0099,0.005,0,0,369,0,0.005,0.2229,0.005,0.2329,220,110,27100,150
"172264",0.7424,"4",3,0,2254,0.5692,528,540,480,0.0153,0.0024,0.0188,0.0306,0,0.0035,0.0012,0.0071,0,0.04,1283,0.04,0.0071,0.0377,0.0341,0.1189,268,134,34400,424
"172334",0.6664,"4",3,0,2632,0.6881,605,645,568,0.0296,0.0177,0.0189,0,0,0,0.0035,0.0035,0,0,1811,0,0.0035,0.0697,0,0.0732,193,96,34700,790
"173045",0.6802,"4",3,0,2552,0.5345,601,630,558,0.0679,0.0798,0.0221,0.0204,0,0,0.0407,0.0119,0,0,1364,0,0.0119,0.2105,0.0204,0.2428,620,310,39500,424
"173160",0.9543,"4",3,0,2936,0.6213,633,640,580,0.0435,0.0321,0.0538,0.0057,0,0,0.0275,0.008,0.0069,0,1824,0.0069,0.008,0.1569,0.0057,0.1775,521,260,40400,765
"173258",0.2277,"3",3,0,2042,0.526,735,760,710,0.0657,0.2053,0.1458,0.0616,0,0,0.1273,0.0719,0,0,1074,0,0.0719,0.5441,0.0616,0.6776,1384,692,34800,124
"173300",0.6428,"4",3,0,2296,0.5954,690,660,640,0.0753,0.0565,0.1216,0.0068,0,0,0.0479,0.0205,0,0,1367,0,0.0205,0.3013,0.0068,0.3286,754,377,33600,494
"173665",0.6959,"4",3,0,2157,0.5777,605,570,530,0.0998,0.1267,0.0691,0,0,0,0.0211,0.0096,0,0,1246,0,0.0096,0.3167,0,0.3263,704,352,39100,512
"173902",0.3635,"3",3,0,2053,0.6035,710,735,683,0.0713,0.3045,0.1425,0.0108,0,0,0.0691,0.0454,0,0,1239,0,0.0454,0.5874,0.0108,0.6436,1321,660,30000,177
"174066",0.4535,"4",3,0,30135,0.5094,690,750,685,0.0711,0.1216,0.087,0.0396,0,0,0.0298,0.0323,0.1042,1e-04,15351,0.1043,0.0323,0.3095,0.0396,0.4857,14637,7318,40200,4091
"174075",0.7196,"3",3,0,1876,0.5016,585,510,490,0.0022,0,0.0088,0.0022,0,0,0,0,0.0219,0.0022,941,0.0241,0,0.011,0.0022,0.0373,70,35,29400,196
"174127",0.6441,"4",3,0,658,0.6565,545,600,515,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,28300,145
"174233",0.7678,"4",3,0,9120,0.4476,620,640,575,0.0727,0.1122,0.0973,0.0318,0,0,0.027,0.026,0.0948,0,4082,0.0948,0.026,0.3092,0.0318,0.4618,4212,2106,34400,1466
"174251",0.6359,"3",3,0,1803,0.5402,620,650,580,0.1075,0.164,0.1183,0.0323,0,0,0.0618,0.0403,0,0,974,0,0.0403,0.4516,0.0323,0.5242,945,472,29200,250
"174358",0.8419,"4",3,0,5496,0.6055,595,570,525,0.0329,0.0361,0.0609,0.0256,0,0,0.012,0.0024,0,0,3328,0,0.0024,0.1419,0.0256,0.1699,934,467,31300,1322
"174437",0.912,"3",3,0,928,0.6422,528,540,480,0.0861,0,0,0,0,0,0,0.0082,0,0,596,0,0.0082,0.0861,0,0.0943,88,44,24500,252
"174491",0.6954,"4",3,0,1945,0.582,620,640,575,0.0992,0.0017,0.0661,0,0,0,0,0.0116,0.0083,0,1132,0.0083,0.0116,0.167,0,0.1869,364,182,30300,554
"174817",0.7424,"4",3,0,1859,0.5363,590,573,523,0.0305,0.0072,0.0592,0.0449,0,0,0.0072,0.0126,0.0018,0.0162,997,0.018,0.0126,0.1041,0.0449,0.1796,334,167,35500,304
"174844",0.5128,"3",3,0,2990,0.5789,665,690,630,0.0744,0.1859,0.1333,0.0167,0,0,0.1013,0.0756,0,0,1731,0,0.0756,0.4949,0.0167,0.5872,1756,878,35700,358
"174862",0.284,"4",3,0,1032,0.5329,520,580,495,0.1137,0,0.0332,0,0,0,0,0,0,0,550,0,0,0.1469,0,0.1469,152,76,26800,295
"174899",0.6618,"4",3,0,2788,0.698,605,630,560,0.0522,0.0036,0.1163,0.013,0,0,0.0059,0.0036,0,0,1946,0,0.0036,0.178,0.013,0.1946,543,272,43000,772
"174914",0.8662,"4",3,0,6080,0.4549,545,530,480,0.049,0.0788,0.0887,0.0106,0,0,0.0146,0.0139,0.0622,0,2766,0.0622,0.0139,0.2311,0.0106,0.3178,1932,966,43100,790
"175005",0.6721,"4",3,1,3399,0.9644,590,620,547,0.0282,0.02,0.0305,0.0012,0,0,0.0082,0.0059,0,0,3278,0,0.0059,0.0869,0.0012,0.094,320,320,41300,1175
"175078",0.6694,"4",3,0,2359,0.5723,515,500,453,0.0612,0.0347,0.0245,0.0286,0,0,0.0061,0.0122,0,0,1350,0,0.0122,0.1265,0.0286,0.1673,395,198,27700,514
"175342",0.7844,"4",3,0,3006,0.6414,515,500,453,0.0393,0.0066,0.1528,0.0153,0.048,0,0.0262,0.0109,0,0.0087,1928,0.0087,0.0109,0.2249,0.0633,0.3078,925,462,26400,434
"175616",0.9234,"4",3,0,2778,0.6055,545,520,475,0.0228,0.016,0.0913,0,0,0,0.0091,0.0068,0,0,1682,0,0.0068,0.1392,0,0.146,406,203,27700,468
"175856",0.7047,"4",3,0,7160,0.6275,510,520,460,0.054,0.0421,0.0805,0.0183,0,0,0.0311,0.0027,0.0494,0.0274,4493,0.0768,0.0027,0.2077,0.0183,0.3055,2187,1094,24100,914
"175980",0.5718,"4",3,0,762,0.4908,633,630,575,0.1204,0.0471,0.199,0.0105,0,0,0.0733,0.0157,0,0,374,0,0.0157,0.4398,0.0105,0.466,355,178,34600,101
"176017",0.8122,"4",3,0,17809,0.562,605,590,540,0.0501,0.0389,0.0477,0.0047,0,0,0.0097,0.0047,0.0406,0,10009,0.0406,0.0047,0.1464,0.0047,0.1964,3498,1749,36800,1743
"176035",0.9361,"4",3,0,2316,0.8338,673,655,618,0.0274,0.0106,0.0243,0,0,0,0.0015,0.0015,0,0,1931,0,0.0015,0.0638,0,0.0653,151,76,30000,543
"176053",0.6304,"4",3,0,2942,0.5853,595,600,540,0.0537,0.0586,0.0765,0.013,0,0,0.0147,0.0065,0.0033,0,1722,0.0033,0.0065,0.2035,0.013,0.2263,666,333,33700,509
"176080",0.7102,"4",3,0,15800,0.4856,610,640,570,0.055,0.0464,0.0584,0.0104,0,0,0.0313,0.0037,0.1287,0.0181,7672,0.1468,0.0037,0.1911,0.0104,0.352,5562,2781,28800,1333
"176372",0.6674,"4",3,0,11939,0.6371,573,555,508,0.0683,0.0348,0.0573,0.0209,0,0,0.0151,0.0078,0,0.0311,7606,0.0311,0.0078,0.1755,0.0209,0.2353,2809,1404,29700,2275
"176406",0.403,"3",3,0,895,0.6536,485,490,429,0.057,0.3608,0.1266,0.019,0,0,0.038,0.0127,0,0,585,0,0.0127,0.5824,0.019,0.6141,550,275,21400,135
"176479",0.5042,"4",3,0,2039,0.6611,585,590,530,0.2086,0.0086,0.0569,0,0,0,0.0034,0.0103,0,0,1348,0,0.0103,0.2775,0,0.2878,587,294,30400,472
"176628",0.5198,"4",3,0,1321,0.6351,520,550,480,0.1022,0.0292,0.0109,0.0182,0,0,0,0,0,0,839,0,0,0.1423,0.0182,0.1605,212,106,35500,282
"176947",0.6053,"3",3,0,1175,0.5166,567,630,540,0.0313,0.0223,0.067,0.0402,0,0,0.0045,0.0045,0,0,607,0,0.0045,0.1251,0.0402,0.1698,200,100,30200,393
"177144",0.5772,"3",3,0,931,0.4715,559,540,490,0.1241,0.0138,0.0414,0,0,0,0,0,0,0,439,0,0,0.1793,0,0.1793,167,84,28900,198
"177339",0.6453,"4",3,0,1788,0.5419,559,560,500,0.0654,0.0467,0.0444,0.0117,0,0,0.0023,0.0164,0.0023,0,969,0.0023,0.0164,0.1588,0.0117,0.1892,338,169,28000,418
"177418",0.9061,"4",3,0,1121,0.6824,655,605,577,0.0611,0.0064,0.0129,0.0064,0,0,0,0.0161,0,0,765,0,0.0161,0.0804,0.0064,0.1029,115,58,35700,571
"177746",0.5997,"3",3,0,650,0.6446,573,570,515,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,21400,131
"177968",0.5288,"4",3,0,7986,0.5406,567,540,495,0.0458,0.0146,0.0146,0.0424,0,0,0.0192,0.0066,0,0,4317,0,0.0066,0.0942,0.0424,0.1432,1144,572,33800,1096
"178059",0.7205,"4",3,0,2736,0.708,610,580,540,0.1098,0.0091,0.0442,0,0,0,0.003,0.0091,0,0,1937,0,0.0091,0.1661,0,0.1752,479,240,40100,738
"178244",0.6023,"4",3,0,1706,0.5416,520,550,480,0.0622,0.0224,0.0199,0.0025,0,0,0,0.0075,0,0,924,0,0.0075,0.1045,0.0025,0.1145,195,98,27100,334
"178396",0.7767,"4",3,0,27276,0.5195,645,660,595,0.0489,0.0679,0.0518,0.017,0,0,0.0146,0.0088,0.0697,0,14170,0.0697,0.0088,0.1832,0.017,0.2787,7602,3801,36800,2735
"178402",0.6426,"4",3,0,8127,0.5658,620,680,595,0.0549,0.0532,0.0549,0.0133,0,0,0.0677,0.0078,0.0449,0,4598,0.0449,0.0078,0.2307,0.0133,0.2967,2411,1206,39600,1337
"178411",0.8585,"4",3,0,6418,0.2323,683,700,650,0.0323,0.0157,0.035,0.0865,0,0,0.0603,0.0114,0.66,0.042,1491,0.702,0.0114,0.1433,0.0865,0.9432,6053,3026,50200,246
"178420",0.7578,"4",3,0,8936,0.5671,605,660,575,0.0598,0.1039,0.048,0.0108,0,0,0.0123,0.0118,0.025,0,5068,0.025,0.0118,0.224,0.0108,0.2716,2427,1214,33700,1606
"178615",0.7448,"4",3,0,5394,0.5845,660,673,617,0.0971,0.0631,0.0971,0.0251,0,0,0.0348,0.0186,0,0,3153,0,0.0186,0.2921,0.0251,0.3358,1811,906,33300,636
"178624",0.7658,"4",3,0,5222,0.555,595,620,550,0.0975,0.0159,0.0347,0.0384,0,0,0.0253,0.0028,0,0.0178,2898,0.0178,0.0028,0.1734,0.0384,0.2324,1214,607,28700,1005
"178697",0.0831,"3",3,0,1433,0.5115,650,640,590,0.0442,0.0252,0.041,0.0252,0,0,0.0252,0.0126,0,0,733,0,0.0126,0.1356,0.0252,0.1734,248,124,24000,226
"179043",0.7694,"4",3,0,1671,0.5769,601,650,568,0.0985,0.0642,0.1178,0,0,0,0.0193,0.015,0,0,964,0,0.015,0.2998,0,0.3148,526,263,42200,356
"179159",0.6108,"4",3,0,7822,0.5903,660,670,615,0.052,0.0389,0.0762,0.0131,0,0,0.0163,0.0068,0.0652,0,4617,0.0652,0.0068,0.1834,0.0131,0.2685,2100,1050,42700,959
"179326",0.6185,"4",3,0,2477,0.6544,585,620,545,0.0564,0.0164,0.0327,0.0145,0,0,0,0.0127,0,0,1621,0,0.0127,0.1055,0.0145,0.1327,329,164,30600,562
"179557",0.8478,"4",3,0,9382,0.5613,552,620,527,0.036,0.0177,0.0497,0.0149,0,0,0.012,0.0034,0.0011,0.0726,5266,0.0737,0.0034,0.1154,0.0149,0.2074,1946,973,27400,1435
"179566",0.8503,"4",3,0,16177,0.5713,585,600,535,0.0722,0.0807,0.0469,0.0161,0,0,0.0161,0.0062,0,0.0065,9242,0.0065,0.0062,0.2159,0.0161,0.2447,3959,1980,30200,2321
"179867",0.1713,"4",3,0,6913,0.5134,790,800,760,0.0671,0.1611,0.1061,0.0346,0,0,0.0429,0.0209,0.1567,0,3549,0.1567,0.0209,0.3772,0.0346,0.5894,4075,2038,49800,590
"179894",0.7206,"4",3,0,3349,0.5542,573,590,525,0.0513,0.0435,0.0335,0.0714,0,0,0,0.0067,0,0,1856,0,0.0067,0.1283,0.0714,0.2064,691,346,34000,653
"179946",0.6634,"3",3,0,943,0.4252,525,613,514,0.0672,0.0751,0.1581,0.0277,0,0,0.0158,0.004,0,0,401,0,0.004,0.3162,0.0277,0.3479,328,164,28600,115
"179955",0.6283,"3",3,0,1043,0.5954,633,620,570,0.1058,0.073,0.0328,0.0073,0,0,0.0365,0.0073,0,0,621,0,0.0073,0.2481,0.0073,0.2627,274,137,37100,204
"179964",0.763,"4",3,0,990,0.7465,559,560,500,0.0295,0,0.038,0,0,0,0,0.0042,0,0,739,0,0.0042,0.0675,0,0.0717,71,36,30200,345
"180106",0.5753,"3",3,0,1410,0.5844,605,620,555,0.0602,0.0301,0.1654,0.0489,0,0,0.0301,0.015,0.0451,0,824,0.0451,0.015,0.2858,0.0489,0.3948,557,278,37600,218
"180416",0.9075,"4",3,0,1868,0.3239,650,630,585,0,0,0.0169,0.0423,0,0,0.0169,0.0197,0.5465,0,605,0.5465,0.0197,0.0338,0.0423,0.6423,1200,600,32800,305
"180461",0.8385,"4",3,0,13117,0.4567,610,630,565,0.0299,0.0511,0.0822,0.0177,0,0,0.0355,0.0104,0.1324,0.0407,5991,0.1731,0.0104,0.1987,0.0177,0.3999,5245,2622,31100,1285
"180489",0.9272,"4",3,0,10969,0.5357,605,590,540,0.0602,0.1019,0.0442,0.0287,0,0.0094,0.0237,0.0115,0,0.0065,5876,0.0065,0.0115,0.23,0.0381,0.2861,3138,1569,29000,1760
"180522",1,"4",3,0,1125,0.48,567,550,500,0,0,0.0146,0.0036,0,0,0,0,0,0.0839,540,0.0839,0,0.0146,0.0036,0.1021,115,58,27900,247
"180595",0.6361,"4",3,0,903,0.4784,545,560,495,0.0443,0.0197,0.0887,0.0345,0,0,0.0148,0,0,0,432,0,0,0.1675,0.0345,0.202,182,91,27800,141
"180984",0.7661,"4",3,0,1232,0.5122,559,520,480,0.0463,0.0193,0.0618,0.0116,0,0,0.027,0.0154,0,0,631,0,0.0154,0.1544,0.0116,0.1814,223,112,29000,193
"181002",0.7267,"4",3,0,3977,0.5841,658,665,608,0.0751,0.0771,0.1091,0.035,0,0,0.041,0.007,0,0.001,2323,0.001,0.007,0.3023,0.035,0.3453,1373,686,47100,589
"181020",0.7935,"3",3,0,1064,0.4981,573,520,490,0.0921,0.0658,0.1491,0.0263,0,0,0.0132,0.0132,0,0,530,0,0.0132,0.3202,0.0263,0.3597,383,192,34100,324
"181093",0.4462,"4",3,0,387,0.4987,545,505,468,0.2667,0,0,0,0,0,0,0,0,0,193,0,0,0.2667,0,0.2667,103,52,21900,71
"181127",0.6965,"4",3,0,1135,0.4846,585,570,520,0.0652,0.087,0.1043,0.0043,0,0,0.0174,0.0087,0,0,550,0,0.0087,0.2739,0.0043,0.2869,326,163,31700,152
"181215",0.8411,"4",3,0,5081,0.5692,585,550,510,0.0453,0.0334,0.0388,0.0108,0,0,0.0129,0.0108,0,0,2892,0,0.0108,0.1304,0.0108,0.152,772,386,30500,829
"181446",0.7814,"4",3,0,1803,0.6245,573,650,555,0.0821,0.0287,0.1027,0.0082,0,0,0.0185,0.0123,0,0,1126,0,0.0123,0.232,0.0082,0.2525,455,228,35700,281
"181464",0.6989,"4",3,0,19979,0.4667,633,660,590,0.0553,0.0339,0.0509,0.0121,0,0,0.0132,0.0101,0.1101,0.0158,9324,0.1259,0.0101,0.1533,0.0121,0.3014,6022,3011,33800,2114
"181738",0.5214,"4",3,0,747,0.5877,525,570,493,0.0068,0,0.0476,0.034,0,0,0.0068,0.0136,0,0,439,0,0.0136,0.0612,0.034,0.1088,81,40,37000,168
"181853",0.4076,"3",3,0,402,0.4428,505,510,450,0.1667,0,0.0417,0,0,0,0.0104,0,0,0,178,0,0,0.2188,0,0.2188,88,44,22200,79
"182281",0.8689,"4",3,0,23329,0.5544,559,560,500,0.0738,0.0656,0.059,0.0146,0,0,0.0088,0.0058,0.0329,0,12934,0.0329,0.0058,0.2072,0.0146,0.2605,6077,3038,35100,2069
"182290",0.8388,"4",3,0,16330,0.5264,595,600,540,0.0587,0.1083,0.1094,0.0259,0,0,0.0168,0.0055,0.1024,0,8596,0.1024,0.0055,0.2932,0.0259,0.427,6973,3486,36700,1232
"182670",0.115,"4",3,0,4184,0.4933,745,770,725,0.0627,0.3297,0.1138,0.0385,0,0,0.0367,0.0314,0.0923,0,2064,0.0923,0.0314,0.5429,0.0385,0.7051,2950,1475,59500,313
"182795",0.843,"4",3,0,1731,0.5482,545,530,480,0.0406,0.029,0.058,0.0087,0,0,0,0.0029,0,0,949,0,0.0029,0.1276,0.0087,0.1392,241,120,31100,450
"183044",0.8002,"4",3,0,12591,0.543,620,610,560,0.0735,0.0802,0.0954,0.0212,0,0,0.0145,0.0085,0.0915,0.0053,6837,0.0968,0.0085,0.2636,0.0212,0.3901,4912,2456,37600,2175
"183062",0.7859,"4",3,0,4662,0.5701,545,530,480,0.0989,0.0793,0.0169,0.0214,0,0,0.0125,0.0089,0,0.1257,2658,0.1257,0.0089,0.2076,0.0214,0.3636,1695,848,30500,822
"183071",0.7008,"3",3,0,718,0.5,567,550,500,0.1284,0.0183,0.1009,0.0872,0,0,0,0,0,0.1009,359,0.1009,0,0.2476,0.0872,0.4357,313,156,37600,2175
"183211",0.6256,"4",3,0,1433,0.8137,559,530,485,0.0616,0.0114,0.0228,0.0046,0,0,0,0,0,0,1166,0,0,0.0958,0.0046,0.1004,144,72,40500,398
